GeneID,bsf,pcf
Tb11.v5.0619,6.26,5.63
Tb927.1.3450,6.26,5.63
Tb927.8.2550,6.21,5.68
Tb927.6.4330,6.2,5.69
Tb927.10.2950,6.17,5.72
Tb927.11.9630,6.1,5.79
Tb927.10.14380,6.03,5.86
Tb927.8.8310,6,5.89
Tb927.7.5300,5.92,5.97
Tb927.3.1910,5.77,6.12
Tb11.v5.0578,5.76,6.13
Tb927.10.6720,5.76,6.13
Tb927.9.2900,6.26,5.64
Tb927.11.2340,6.18,5.72
Tb927.9.3620,5.8,6.1
Tb927.3.1760,6.41,5.49
Tb927.11.2140,6.19,5.71
Tb927.11.14360,5.98,5.92
Tb927.10.6180,5.9,6
Tb927.6.3700,5.87,6.03
Tb927.6.3610,6.5,5.41
Tb927.3.980,6.46,5.45
Tb927.8.5290,6.42,5.49
Tb927.8.1140,6.39,5.52
Tb927.7.2950,6.27,5.64
Tb927.11.14160,6.21,5.7
Tb927.11.11860,6.07,5.84
Tb927.11.6050,6.04,5.87
Tb927.11.2910,5.98,5.93
Tb927.10.2630,5.86,6.05
Tb927.6.4350,5.81,6.1
Tb927.7.540,5.73,6.18
Tb927.11.9830,5.67,6.24
Tb927.11.7040,5.42,6.49
Tb927.10.13770,5.4,6.51
Tb11.v5.0496,5.33,6.58
Tb10.v4.0247,5.33,6.58
Tb927.10.6910,5.33,6.58
Tb927.10.6950,5.33,6.58
Tb927.5.1340,6.6,5.32
Tb927.4.4830,6.53,5.39
Tb927.4.4850,6.53,5.39
Tb927.4.4870,6.53,5.39
Tb927.8.4570,6.49,5.43
Tb927.4.2930,6.05,5.87
Tb927.9.3000,6.04,5.88
Tb927.3.820,5.64,6.28
Tb927.5.3410,5.51,6.41
Tb927.11.435,5.45,6.47
Tb927.9.10370,6.48,5.44
Tb927.5.2100,5.69,6.23
Tb11.v5.0241,6.35,5.58
Tb11.v5.0242,6.35,5.58
Tb927.10.5350,6.35,5.58
Tb927.11.1300,6.17,5.76
Tb927.11.2740,6.05,5.88
Tb927.10.11330,6.01,5.92
Tb927.11.1010,5.75,6.18
Tb927.9.1410,6.31,5.63
Tb927.9.4850,6.1,5.84
Tb927.11.2660,6.24,5.7
Tb927.6.3150,6.21,5.73
Tb927.11.15730,6.21,5.73
Tb927.10.15170,6.11,5.83
Tb927.9.5590,6.03,5.91
Tb927.10.360,5.83,6.11
Tb927.11.7890,6.54,5.41
Tb927.3.4660,6.42,5.53
Tb927.10.6360,6.3,5.65
Tb927.4.3540,6.21,5.74
Tb11.v5.0572,6.13,5.82
Tb11.v5.0573,6.13,5.82
Tb927.11.8210,6.13,5.82
Tb927.11.13680,6.12,5.83
Tb927.8.2590,6.1,5.85
Tb927.3.1350,5.99,5.96
Tb927.9.6430,5.94,6.01
Tb927.8.4230,5.92,6.03
Tb927.11.12440,5.89,6.06
Tb927.5.530,5.77,6.18
Tb927.6.1140,6.43,5.53
Tb927.10.15360,6.36,5.6
Tb927.10.3230,6.25,5.71
Tb927.2.510,6.24,5.72
Tb927.3.4140,6.24,5.72
Tb927.8.4460,6.23,5.73
Tb927.9.11030,6.17,5.79
Tb927.11.12590,6.17,5.79
Tb927.11.7520,6.09,5.87
Tb927.11.7190,5.95,6.01
Tb927.11.2280,5.94,6.02
Tb927.11.6070,6.45,5.52
Tb927.3.1210,6.3,5.67
Tb927.10.8140,6.2,5.77
Tb927.4.4950,6.08,5.89
Tb927.4.630,6.01,5.96
Tb927.6.3130,5.97,6
Tb927.7.6270,5.79,6.18
Tb927.8.1910,5.79,6.18
Tb927.7.330,5.25,6.72
Tb927.10.11660,6.15,5.82
Tb927.9.4360,6.03,5.94
Tb927.4.2020,5.98,5.99
Tb927.2.1810,6.37,5.61
Tb927.2.5270,6.34,5.64
Tb927.11.6780,6.27,5.71
Tb927.10.12290,6.27,5.71
Tb927.2.5810,6.14,5.84
Tb927.11.2440,6.1,5.88
Tb927.11.7530,6.08,5.9
Tb927.5.4100,6.04,5.94
Tb927.10.14650,5.83,6.15
Tb927.8.7380,5.62,6.36
Tb927.9.2650,6.27,5.72
Tb927.11.15120,6.27,5.72
Tb927.11.5890,6.27,5.72
Tb927.7.2170,6.02,5.97
Tb927.5.1080,5.93,6.06
Tb927.10.4010,6.36,5.63
Tb11.v5.0900,6.34,5.65
Tb927.11.6820,6.34,5.65
Tb927.2.4390,6.28,5.71
Tb927.10.15210,6.23,5.76
Tb927.9.8050,6.21,5.78
Tb927.11.630,6.19,5.8
Tb927.1.2580,6.15,5.84
Tb927.10.3950,5.84,6.15
Tb927.10.4130,5.44,6.55
Tb927.11.15210,6.39,5.61
Tb927.9.8260,6.26,5.74
Tb927.5.2530,6.23,5.77
Tb927.8.1410,6.16,5.84
Tb11.v5.0588,6.16,5.84
Tb927.3.3220,6.14,5.86
Tb927.10.8110,6.14,5.86
Tb927.11.3290,6.07,5.93
Tb927.2.2940,5.92,6.08
Tb927.2.2540,5.64,6.36
Tb927.10.14760,7.88,4.13
Tb927.10.1970,6.39,5.62
Tb927.11.2860,6.39,5.62
Tb927.10.1130,6.33,5.68
Tb11.0520,6.33,5.68
Tb927.10.8660,6.21,5.8
Tb927.7.7080,6.08,5.93
Tb927.8.620,6.08,5.93
Tb927.3.4260,6.04,5.97
Tb927.2.5220,6.04,5.97
Tb927.7.4960,6,6.01
Tb11.v5.0177,6,6.01
Tb927.9.13280,5.96,6.05
Tb927.8.1880,5.75,6.26
Tb927.10.10290,6.94,5.07
Tb927.10.10370,6.94,5.07
Tb927.9.13240,6.48,5.53
Tb927.4.1630,5.98,6.03
Tb927.10.10630,6.46,5.56
Tb927.11.15350,6.22,5.8
Tb927.11.2380,6.18,5.84
Tb927.11.16900,6.16,5.86
Tb927.10.8880,5.83,6.19
Tb927.10.5830,5.83,6.19
Tb927.11.10140,5.2,6.82
Tb927.8.7970,7.01,5.02
Tb927.9.10920,5.97,6.06
Tb927.8.3820,6.53,5.5
Tb927.8.6900,6.41,5.62
Tb927.6.1950,6.25,5.78
Tb927.4.1660,6.15,5.88
Tb927.7.2380,5.99,6.04
Tb927.10.4660,5.94,6.09
Tb927.11.10960,5.61,6.42
Tb927.11.16550,4.98,7.05
Tb927.8.6930,6.6,5.44
Tb927.10.11510,6.24,5.8
Tb927.7.6640,6.19,5.85
Tb927.11.4930,6.16,5.88
Tb927.11.10980,6.11,5.93
Tb927.4.2850,6.09,5.95
Tb927.11.11660,6.06,5.98
Tb927.11.16600,5.93,6.11
Tb927.2.2120,6.95,5.1
Tb927.10.7990,6.52,5.53
Tb927.11.14560,6.27,5.78
Tb927.11.10900,6.23,5.82
Tb927.11.11000,6.21,5.84
Tb927.8.1590,6.2,5.85
Tb927.11.10120,6.19,5.86
Tb927.8.3160,6.14,5.91
Tb927.9.1510,6.08,5.97
Tb927.1.740,6.05,6
Tb927.10.7480,5.92,6.13
Tb927.11.6570,5.29,6.76
Tb927.7.3780,6.27,5.79
Tb927.3.3850,6.27,5.79
Tb927.3.5310,6.17,5.89
Tb927.9.1680,6.13,5.93
Tb927.10.7710,5.97,6.09
Tb927.10.14350,5.54,6.52
Tb05.5K5.50,6.48,5.58
Tb927.5.4400,6.48,5.58
Tb927.4.4450,6.44,5.62
Tb927.6.2010,6.19,5.87
Tb927.10.2250,6.19,5.87
Tb927.1.670,6.16,5.9
Tb927.10.11400,6.16,5.9
Tb927.5.2820,6.03,6.03
Tb927.9.4420,6.56,5.51
Tb11.v5.0698,6.4,5.67
Tb927.7.920,6.4,5.67
Tb927.7.1310,6.39,5.68
Tb927.4.2340,6.28,5.79
Tb927.8.6090,6.22,5.85
Tb927.7.650,6.17,5.9
Tb927.2.5760,6.16,5.91
Tb927.8.1370,6.11,5.96
Tb927.11.3060,6.04,6.03
Tb927.11.11780,5.63,6.44
Tb927.8.4150,6.45,5.63
Tb927.11.3070,6.42,5.66
Tb927.7.6610,6.29,5.79
Tb11.v5.0630,6.19,5.89
Tb927.4.2600,6.19,5.89
Tb927.7.5520,6.18,5.9
Tb927.11.8390,6.17,5.91
Tb927.4.3300,5.88,6.2
Tb927.11.8380,6.68,5.41
Tb927.9.13970,6.57,5.52
Tb11.v5.0458,6.34,5.75
Tb927.10.9890,6.34,5.75
Tb927.2.4520,6.3,5.79
Tb927.4.790,6.22,5.87
Tb927.11.4980,6.13,5.96
Tb927.3.690,6.11,5.98
Tb927.2.4830,6.05,6.04
Tb927.9.9090,6.05,6.04
Tb927.3.1980,6,6.09
Tb927.9.5260,5.89,6.2
Tb927.10.10730,6.75,5.35
Tb927.7.3750,6.54,5.56
Tb927.8.3460,6.35,5.75
Tb927.11.16450,6.3,5.8
Tb927.4.3370,6.09,6.01
Tb927.10.8160,5.76,6.34
Tb927.11.2580,5.63,6.47
Tb927.9.11640,6.24,5.86
Tb927.4.5200,6.58,5.53
Tb927.11.290,6.41,5.7
Tb927.8.7490,6.37,5.74
Tb927.10.1890,6.31,5.8
Tb927.9.6880,6.28,5.83
Tb927.6.4760,6.26,5.85
Tb927.2.5820,6.25,5.86
Tb927.11.5220,6.04,6.07
Tb927.4.3310,6.01,6.1
Tb927.11.7850,5.99,6.12
Tb927.10.15220,5.97,6.14
Tb927.7.2310,5.96,6.15
Tb927.7.1360,5.85,6.26
Tb927.10.15420,5.79,6.32
Tb927.10.13450,6.31,5.81
Tb927.9.1750,6.32,5.8
Tb927.2.280,6.26,5.86
Tb927.10.2880,6.25,5.87
Tb927.8.1840,6.17,5.95
Tb927.3.2050,6.09,6.03
Tb927.11.8250,6.07,6.05
Tb927.11.1660,6.35,5.78
Tb927.6.5000,6.34,5.79
Tb927.7.7240,6.33,5.8
Tb927.10.15660,6.31,5.82
Tb927.7.1100,6.29,5.84
Tb927.9.6040,6.29,5.84
Tb927.8.5060,6.29,5.84
Tb927.10.4820,6.28,5.85
Tb927.11.6980,5.85,6.28
Tb927.8.2910,6.4,5.73
Tb927.4.1340,6.4,5.73
Tb927.10.8080,6.45,5.69
Tb927.11.9760,6.42,5.72
Tb927.11.4190,6.35,5.79
Tb927.5.2140,6.31,5.83
Tb927.8.7510,6.19,5.95
Tb927.5.3260,6.14,6
Tb927.3.1130,6.03,6.11
Tb927.7.4710,5.83,6.31
Tb927.11.1680,6.43,5.72
Tb11.v5.0818,6.3,5.85
Tb927.3.2340,6.3,5.85
Tb927.7.5530,6.05,6.1
Tb927.8.7390,6.5,5.65
Tb927.5.2410,6.45,5.7
Tb927.10.8210,6.11,6.04
Tb11.v5.0422,6.11,6.04
Tb927.10.4600,6.11,6.04
Tb927.7.970,6.04,6.11
Tb927.2.4050,6.49,5.67
Tb927.7.4440,6.46,5.7
Tb927.11.5650,6.42,5.74
Tb927.11.11080,6.4,5.76
Tb927.4.1090,6.36,5.8
Tb927.5.500,6.32,5.84
Tb11.v5.0218,6.32,5.84
Tb927.7.6980,6.31,5.85
Tb927.8.920,6.29,5.87
Tb927.10.6820,6.09,6.07
Tb927.10.13180,6.04,6.12
Tb927.7.7010,5.84,6.32
Tb927.6.1440,5.65,6.51
Tb927.10.7925,5.45,6.71
Tb927.6.4950,6.71,5.46
Tb927.8.2820,6.64,5.53
Tb927.4.2280,6.52,5.65
Tb11.v5.0159,6.46,5.71
Tb927.7.4760,6.46,5.71
Tb927.10.6810,6.43,5.74
Tb927.8.3780,6.41,5.76
Tb927.11.13670,6.36,5.81
Tb927.10.8730,6.27,5.9
Tb927.10.1690,6.11,6.06
Tb927.11.3120,6.09,6.08
Tb927.9.6650,5.95,6.22
Tb927.6.710,5.91,6.26
Tb927.6.4750,5.55,6.62
Tb927.9.9000,6.61,5.57
Tb927.10.2270,6.46,5.72
Tb927.4.4210,5.99,6.19
Tb927.9.10470,5.98,6.2
Tb927.11.2235,5.75,6.43
Tb927.4.3180,6.43,5.76
Tb927.10.12180,6.34,5.85
Tb927.10.7750,6.27,5.92
Tb927.3.3370,6.27,5.92
Tb927.8.6460,6.14,6.05
Tb927.6.1780,5.97,6.22
Tb927.11.6520,5.93,6.26
Tb11.v5.0387,6.69,5.5
Tb927.11.1180,6.69,5.5
Tb11.v5.0773,6.41,5.78
Tb927.10.9700,6.41,5.78
Tb927.7.3430,6.29,5.9
Tb927.11.6740,6.23,5.96
Tb927.11.7420,6.2,5.99
Tb927.10.5990,6.16,6.03
Tb11.v5.0193,6.16,6.03
Tb927.3.5330,6.08,6.11
Tb927.2.3180,6.04,6.15
Tb11.v5.0782,6.04,6.15
Tb927.10.2130,5.75,6.44
Tb927.11.15760,6.85,5.35
Tb927.11.13130,6.49,5.71
Tb927.9.7540,6.25,5.95
Tb927.9.11870,6.13,6.07
Tb11.v5.0671,6.07,6.13
Tb927.10.13010,6.07,6.13
Tb927.9.8820,6.04,6.16
Tb927.10.9970,6,6.2
Tb927.11.12220,5.94,6.26
Tb927.7.2410,5.82,6.38
Tb927.3.4160,6.42,5.79
Tb927.6.2000,6.24,5.97
Tb927.1.1730,6.15,6.06
Tb927.11.13820,6.08,6.13
Tb927.11.3900,6.05,6.16
Tb927.4.2320,5.55,6.66
Tb927.10.720,7.02,5.2
Tb927.11.14750,6.41,5.81
Tb11.v5.0279,6.09,6.13
Tb927.10.6260,6.09,6.13
Tb927.11.9810,6.02,6.2
Tb927.3.1780,6,6.22
Tb927.11.6270,6.24,5.98
Tb927.10.3010,6.19,6.03
Tb927.2.5230,6.15,6.07
Tb927.8.6640,6.41,5.82
Tb927.10.13730,6.4,5.83
Tb927.5.1200,6.2,6.03
Tb927.9.2120,6.14,6.09
Tb927.11.4960,6.1,6.13
Tb927.10.4220,6,6.23
Tb927.7.4410,5.61,6.62
Tb927.9.5710,6.27,5.97
Tb927.9.2910,6.14,6.1
Tb927.3.3520,6.06,6.18
Tb927.10.14690,6.46,5.78
Tb927.5.970,6.25,5.99
Tb927.5.990,6.16,6.08
Tb927.4.330,6.05,6.19
Tb927.11.2390,5.98,6.26
Tb927.11.2420,5.98,6.26
Tb927.5.2620,6.8,5.45
Tb927.9.9390,6.78,5.47
Tb927.9.9410,6.78,5.47
Tb11.v5.0325,6.4,5.85
Tb927.7.7250,6.38,5.87
Tb927.11.1410,6.33,5.92
Tb927.6.1900,6.31,5.94
Tb927.11.13400,6.29,5.96
Tb927.11.4000,6.27,5.98
Tb927.3.4730,6.26,5.99
Tb927.3.4770,6.26,5.99
Tb927.10.5000,6.25,6
Tb927.8.7260,6.23,6.02
Tb927.11.11790,6.21,6.04
Tb927.9.8290,6.01,6.24
Tb927.6.1960,5.95,6.3
Tb927.3.2300,5.88,6.37
Tb927.10.2610,5.82,6.43
Tb927.1.1720,5.76,6.49
Tb06.3A7.960,6.41,5.85
Tb927.9.1970,6.38,5.88
Tb927.11.12480,6.35,5.91
Tb927.9.10530,6.22,6.04
Tb927.9.14070,6.09,6.17
Tb927.6.3680,5.76,6.5
Tb927.7.6900,6.28,5.98
Tb927.11.6470,6.15,6.11
Tb927.6.2600,6.94,5.33
Tb927.11.4800,6.85,5.42
Tb927.10.11150,6.74,5.53
Tb927.10.13960,6.57,5.7
Tb927.10.13980,6.47,5.8
Tb927.8.2860,6.45,5.82
Tb927.7.3080,6.4,5.87
Tb927.10.7880,6.37,5.9
Tb927.7.550,6.35,5.92
Tb927.3.5070,6.32,5.95
Tb927.10.12430,6.18,6.09
Tb927.8.6770,6.17,6.1
Tb11.v5.0643,6.16,6.11
Tb927.10.1620,6.16,6.11
Tb927.2.4840,5.65,6.62
Tb927.10.12630,6.68,5.6
Tb927.11.13360,6.35,5.93
Tb927.8.3810,6.27,6.01
Tb927.5.2590,6.26,6.02
Tb927.1.3390,6.8,5.48
Tb927.11.9550,6.57,5.71
Tb927.11.7930,6.5,5.78
Tb927.11.11730,6.32,5.96
Tb927.11.3830,6.28,6
Tb927.9.1780,6.25,6.03
Tb927.9.7160,6.17,6.11
Tb927.8.3270,5.98,6.3
Tb927.9.13320,6.75,5.54
Tb927.4.4320,6.57,5.72
Tb927.10.5790,6.49,5.8
Tb927.11.10230,6.45,5.84
Tb927.10.9650,6.42,5.87
Tb11.v5.0399,6.42,5.87
Tb927.8.7420,6.39,5.9
Tb927.10.14200,6.32,5.97
Tb927.11.16890,6.31,5.98
Tb927.6.3000,6.25,6.04
Tb927.11.9360,6.16,6.13
Tb927.2.4980,6.13,6.16
Tb10.v4.0043,5.95,6.34
Tb927.10.4330,5.95,6.34
Tb11.v5.1012,5.95,6.34
Tb927.10.10700,5.89,6.4
Tb927.10.14320,6.47,5.83
Tb927.9.8200,6.45,5.85
Tb11.v5.0687,6.45,5.85
Tb927.7.2660,6.4,5.9
Tb927.11.9580,6.36,5.94
Tb927.11.9580,6.36,5.94
Tb927.11.14330,6.34,5.96
Tb927.7.510,6.26,6.04
Tb927.9.9020,6.23,6.07
Tb927.5.3010,6.06,6.24
Tb11.v5.0691,6.06,6.24
Tb927.7.1080,6.04,6.26
Tb927.8.6170,4.59,7.71
Tb927.9.15070,6.72,5.59
Tb927.8.5020,6.5,5.81
Tb927.7.3880,6.34,5.97
Tb927.11.13970,6.31,6
Tb927.6.2460,6.31,6
Tb927.10.15130,6.25,6.06
Tb927.7.6350,5.68,6.63
Tb927.11.4200,6.53,5.78
Tb927.4.870,6.41,5.9
Tb927.2.1850,6.23,6.08
Tb927.3.5570,6.19,6.12
Tb927.11.8090,7.03,5.29
Tb927.6.3500,6.68,5.64
Tb927.11.11170,6.41,5.91
Tb927.3.3170,6.41,5.91
Tb927.2.1170,6.35,5.97
Tb927.11.8270,6.22,6.1
Tb927.7.2540,6,6.32
Tb927.6.3110,5.93,6.39
Tb927.8.550,5.45,6.87
Tb927.6.2120,6.27,6.06
Tb927.6.5030,6.54,5.79
Tb927.8.3250,6.48,5.85
Tb927.3.4390,6.01,6.32
Tb927.9.8815,5.54,6.79
Tb927.6.3140,6.64,5.7
Tb927.8.5520,6.48,5.86
Tb927.11.16610,6.35,5.99
Tb927.10.7810,6.33,6.01
Tb927.11.8430,6.22,6.12
Tb927.3.950,6.18,6.16
Tb927.3.3280,6.54,5.81
Tb927.11.3440,6.27,6.08
Tb927.11.11220,6.44,5.91
Tb927.5.760,6.4,5.95
Tb927.8.3660,6.37,5.98
Tb927.6.3250,5.87,6.48
Tb927.11.15220,6.74,5.62
Tb927.10.7920,6.46,5.9
Tb927.11.11550,6.45,5.91
Tb927.10.13280,6.43,5.93
Tb927.9.4080,6.39,5.97
Tb927.11.8450,6.25,6.11
Tb927.3.3590,6.13,6.23
Tb927.11.2940,6.08,6.28
Tb927.11.14390,5.91,6.45
Tb927.4.1600,6.6,5.77
Tb927.11.1960,6.66,5.71
Tb927.1.4280,6.62,5.75
Tb927.10.14570,6.3,6.07
Tb927.7.4030,6.29,6.08
Tb927.8.3950,6.29,6.08
Tb927.11.11940,6.26,6.11
Tb927.3.5280,6.26,6.11
Tb927.4.860,6.05,6.32
Tb927.8.5890,6.01,6.36
Tb927.4.4360,6.72,5.66
Tb927.2.4410,6.6,5.78
Tb927.10.6780,6.55,5.83
Tb927.11.2790,6.5,5.88
Tb927.10.350,6.45,5.93
Tb11.v5.0564,6.45,5.93
Tb927.3.1670,6.43,5.95
Tb927.11.6430,6.29,6.09
Tb927.9.15490,6.65,5.74
Tb927.8.2120,6.53,5.86
Tb927.10.3500,6.49,5.9
Tb927.7.5770,6.41,5.98
Tb927.3.1970,6.29,6.1
Tb927.3.1150,6.28,6.11
Tb927.7.6220,6.2,6.19
Tb927.3.4590,6.12,6.27
Tb927.11.1290,6.01,6.38
Tb927.7.2440,6.72,5.68
Tb927.10.840,6.56,5.84
Tb11.v5.0753,6.56,5.84
Tb927.11.12420,6.47,5.93
Tb927.7.4000,6.27,6.13
Tb927.8.860,6.18,6.22
Tb927.10.11970,4.84,7.56
Tb927.10.1860,6.46,5.94
Tb927.9.3400,6.36,6.04
Tb927.11.14960,6.28,6.12
Tb927.10.2930,6.16,6.24
Tb927.3.5270,5.98,6.42
Tb927.10.14680,6.46,5.95
Tb927.10.10780,6.43,5.98
Tb927.7.7030,6.41,6
Tb927.2.5030,6.38,6.03
Tb927.11.8160,6.35,6.06
Tb927.3.4270,6.3,6.11
Tb927.11.15640,6.29,6.12
Tb927.4.4670,6.29,6.12
Tb927.10.3700,6.23,6.18
Tb927.1.2970,6.22,6.19
Tb927.4.400,6.21,6.2
Tb927.11.8800,5.98,6.43
Tb927.7.6790,5.91,6.5
Tb927.5.510,5.75,6.66
Tb927.8.3550,6.9,5.52
Tb927.1.3300,6.51,5.91
Tb927.10.4060,6.42,6
Tb927.9.13440,6.41,6.01
Tb927.11.15190,6.41,6.01
Tb927.11.12360,6.27,6.15
Tb927.9.3640,5.7,6.72
Tb927.6.3210,6.48,5.94
Tb927.9.12700,6.69,5.74
Tb927.8.5960,6.47,5.96
Tb927.10.7740,6.41,6.02
Tb927.9.10690,6.41,6.02
Tb927.2.4130,6.35,6.08
Tb927.5.1840,6.33,6.1
Tb927.7.3770,6.28,6.15
Tb927.10.4070,6.27,6.16
Tb927.11.13580,6.15,6.28
Tb10.v4.0041,6.03,6.4
Tb927.10.4510,6.03,6.4
Tb927.8.2040,6.01,6.42
Tb927.10.8090,5.96,6.47
Tb927.7.5490,6.63,5.81
Tb927.11.6320,6.51,5.93
Tb927.10.8780,6.42,6.02
Tb927.8.3630,6.39,6.05
Tb927.8.3650,6.39,6.05
Tb11.v5.0766,6.39,6.05
Tb927.1.3010,6.27,6.17
Tb927.4.2300,6.27,6.17
Tb927.10.2080,6.26,6.18
Tb927.4.5040,5.89,6.55
Tb927.3.4910,6.7,5.74
Tb927.10.9240,6.48,5.96
Tb927.7.3560,6.44,6
Tb927.11.13710,5.87,6.57
Tb927.3.2150,5.83,6.61
Tb11.v5.0234,7.03,5.42
Tb927.10.5230,7.03,5.42
Tb927.11.12560,6.45,6
Tb927.11.3680,6.44,6.01
Tb927.7.6280,6.38,6.07
Tb927.10.13830,6.11,6.34
Tb927.11.7240,6.59,5.87
Tb11.v5.0258,6.59,5.87
Tb927.11.8310,6.54,5.92
Tb927.11.11570,6.45,6.01
Tb927.8.4870,6.44,6.02
Tb927.8.5740,6.39,6.07
Tb927.11.16110,6.37,6.09
Tb927.9.5460,6.27,6.19
Tb927.10.8920,6.23,6.23
Tb927.4.1170,6.18,6.28
Tb11.v5.0430,6.18,6.28
Tb11.v5.0252,6.09,6.37
Tb927.11.7310,6.09,6.37
Tb927.11.6640,5.88,6.58
Tb927.11.8870,5.78,6.68
Tb927.3.4190,6.75,5.72
Tb927.6.1270,6.64,5.83
Tb927.11.13290,6.5,5.97
Tb10.v4.0036,6.37,6.1
Tb927.10.4460,6.37,6.1
Tb927.2.6070,6.3,6.17
Tb927.3.4890,6.05,6.42
Tb927.9.9730,5.72,6.75
Tb927.11.10860,6.19,6.28
Tb927.3.2950,6.52,5.96
Tb927.2.6100,6.39,6.09
Tb927.6.3040,6.36,6.12
Tb927.8.4030,6.29,6.19
Tb11.v5.0861,6.29,6.19
Tb927.8.4080,6.29,6.19
Tb927.10.15740,6.21,6.27
Tb927.3.1000,5.88,6.6
Tb927.9.3750,6.68,5.81
Tb927.9.6350,6.35,6.14
Tb927.8.4930,6.06,6.43
Tb927.10.1230,6.71,5.78
Tb927.9.3930,6.67,5.82
Tb927.9.4000,6.67,5.82
Tb927.7.2300,6.4,6.09
Tb927.10.3900,6.4,6.09
Tb927.11.16880,6.33,6.16
Tb927.3.2350,6.07,6.42
Tb927.5.4030,6,6.49
Tb927.4.1380,5.96,6.53
Tb927.9.14160,5.24,7.25
Tb927.7.3540,6.7,5.8
Tb11.v5.0681,6.65,5.85
Tb927.5.2270,6.65,5.85
Tb927.8.3870,6.65,5.85
Tb927.9.12300,6.57,5.93
Tb927.11.4530,6.54,5.96
Tb927.4.2710,6.41,6.09
Tb927.6.4380,6.35,6.15
Tb927.10.7470,6.28,6.22
Tb927.5.3900,6.28,6.22
Tb927.11.8185,6.19,6.31
Tb927.11.16320,6.08,6.42
Tb927.1.1630,6.07,6.43
Tb927.2.5130,6.04,6.46
Tb927.10.11210,5.93,6.57
Tb11.v5.0565,5.91,6.59
Tb927.10.9820,5.91,6.59
Tb927.11.6230,6.84,5.67
Tb927.11.9440,6.79,5.72
Tb927.8.1560,6.58,5.93
Tb927.9.9260,6.54,5.97
Tb927.11.8190,6.38,6.13
Tb927.9.2600,6.35,6.16
Tb927.3.1140,6.34,6.17
Tb927.11.8165,6.33,6.18
Tb927.11.1750,6.21,6.3
Tb927.10.7450,6.1,6.41
Tb927.11.10080,5.83,6.68
Tb927.9.12150,6.48,6.03
Tb927.7.7440,6.4,6.11
Tb927.8.5180,6.32,6.19
Tb927.10.1520,6.55,5.97
Tb927.11.5850,6.47,6.05
Tb927.2.2430,6.41,6.11
Tb927.11.6630,6.37,6.15
Tb927.11.9320,6.35,6.17
Tb927.5.940,6.19,6.33
Tb927.11.6730,6.19,6.33
Tb927.6.4710,6.72,5.81
Tb11.v5.0504,6.56,5.97
Tb927.8.7400,6.56,5.97
Tb927.6.1540,6.26,6.27
Tb927.6.3340,6.65,5.88
Tb927.8.6940,6.49,6.04
Tb927.7.4020,6.44,6.09
Tb927.5.3510,6.41,6.12
Tb927.9.4250,6.41,6.12
Tb927.3.1990,6.33,6.2
Tb927.4.1610,6.29,6.24
Tb11.02.5080b,6.86,5.68
Tb927.11.7213,6.86,5.68
Tb927.10.9150,6.79,5.75
Tb927.3.2840,6.69,5.85
Tb11.v5.0807,6.63,5.91
Tb927.9.13510,6.63,5.91
Tb927.9.14240,6.49,6.05
Tb11.v5.0621,6.49,6.05
Tb927.6.4740,6.46,6.08
Tb927.8.6330,6.44,6.1
Tb927.9.1390,6.43,6.11
Tb927.7.2750,6.41,6.13
Tb927.8.4690,6.32,6.22
Tb927.10.5980,6.24,6.3
Tb927.2.4550,6.2,6.34
Tb11.v5.0397,6.16,6.38
Tb927.10.16150,6.16,6.38
Tb927.7.4120,6.12,6.42
Tb927.6.1280,6.02,6.52
Tb927.6.2490,5.88,6.66
Tb927.10.7960,6.66,5.89
Tb927.10.14520,6.61,5.94
Tb927.9.8650,6.58,5.97
Tb927.3.2190,6.44,6.11
Tb927.2.240,6.38,6.17
Tb927.7.5230,6.34,6.21
Tb927.10.3860,6.23,6.32
Tb927.2.2200,6.21,6.34
Tb927.1.3070,6.09,6.46
Tb927.9.10680,6.03,6.52
Tb927.8.6810,5.83,6.72
Tb927.9.9520,6.77,5.79
Tb927.8.3840,6.68,5.88
Tb927.10.5450,6.55,6.01
Tb927.9.2760,6.54,6.02
Tb927.11.10330,6.42,6.14
Tb927.10.3570,6.3,6.26
Tb927.9.6090,6.21,6.35
Tb11.v5.0854,6.21,6.35
Tb927.10.11870,6.14,6.42
Tb927.5.1930,7.33,5.23
Tb927.10.1830,6.91,5.65
Tb927.11.3510,6.7,5.86
Tb927.8.4820,6.58,5.98
Tb11.v5.0659,6.58,5.98
Tb927.8.1320,6.57,5.99
Tb927.10.9330,6.53,6.03
Tb927.11.13520,6.69,5.88
Tb927.3.3940,6.57,6
Tb927.3.4640,6.56,6.01
Tb927.10.15870,6.43,6.14
Tb927.11.15270,6.42,6.15
Tb927.7.6930,6.4,6.17
Tb927.9.2420,6.38,6.19
Tb11.v5.0166,6.3,6.27
Tb927.7.4840,6.3,6.27
Tb927.11.1820,6.27,6.3
Tb927.3.5530,6.52,6.06
Tb927.1.4050,6.5,6.08
Tb927.11.15990,6.46,6.12
Tb927.10.12970,6.45,6.13
Tb927.9.8350,6.44,6.14
Tb927.11.8180,6.43,6.15
Tb927.7.3310,6.4,6.18
Tb927.2.3370,6.28,6.3
Tb927.10.13950,7.1,5.49
Tb927.10.5400,6.56,6.03
Tb927.10.10720,6.37,6.22
Tb927.9.1560,6.29,6.3
Tb927.10.4890,6.22,6.37
